commit	val_acc	status	description
46c3f39	0.519565	discard	fusion + batch_size 48
2925df1	0.517974	discard	fusion + lr 9e-4
55c368d	0.509889	discard	fusion + bias=False
43a8dfd	0.502054	discard	fusion + decode 60-250ms
cd742d4	0.514073	discard	fusion + proj_dim 80
79668ad	0.532605	keep	fusion + hidden_size 72 (beats exp35)
2bf8d4a	0.532616	keep	fusion + hidden_size 68 (beats exp56)
78f3af0	0.525393	discard	fusion + hidden_size 76
755327e	0.527404	discard	fusion + wd 0.025
c4b734e	0.525109	discard	fusion + dropout 0.18
d8c2f33	0.526989	discard	fusion + lr 1.05e-3
3b0dfb6	0.530693	discard	fusion + proj_dim 56
59aa707	0.533276	keep	fusion + batch_size 56 (beats exp57)
f1d2f07	0.545882	keep	fusion + batch_size 50 (beats exp63)
0b290f5	0.544214	discard	fusion + batch_size 44
dd0e0cb	0.523074	discard	fusion + batch_size 52
c5867a6	0.543529	discard	fusion bs50 + wd 0.035
d21cc52	0.532353	discard	fusion bs50 + dropout 0.22
5fd0a54	0.518331	discard	fusion bs46
63e3ee0	0.523529	discard	fusion bs50 + hidden_size 70
44fba27	0.540000	discard	fusion bs50 + lr 9.5e-4
bf06bc4	0.524118	discard	fusion bs50 + dropout 0.18
0ed714d	0.520588	discard	fusion bs50 + wd 0.025
d8ff0ee	0.547647	keep	fusion bs50 + lr 1.05e-3 (beats exp64)
d9e4179	0.537647	discard	fusion bs50 + lr 1.1e-3
